,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
3914,crowdhouse,https://www.crunchbase.com/organization/bricks---bytes-ag,"ZÃ¼rich, Zurich, Switzerland","Blockchain, Financial Services, FinTech, Information and Communications Technology (ICT), Information Technology, Internet, Property Management, Real Estate Investment, Rental Property, Software",Debt Financing,2018-03-01,7000000.0,CHF,7434486.0,101-250,9500000.0,CHF,9913901.0,3.0,,,,,,4.0,,,,For Profit,2015-03-12,https://twitter.com/crowdhouse_ch,https://www.facebook.com/crowdhouseCH,https://www.linkedin.com/company/crowdhouse-ch,Early Stage Venture,,,$1M to $10M
4005,Dataquest,https://www.crunchbase.com/organization/dataquest-2,"San Francisco, California, United States","Analytics, EdTech, Education",Debt Financing,2018-04-30,,,,11-50,,,,2.0,,,,,,1.0,,,,For Profit,2015-03-01,https://twitter.com/dataquestio,https://www.facebook.com/dataquestio,https://www.linkedin.com/company/dataquest-io,Seed,,,Less than $1M
4017,Momunt,https://www.crunchbase.com/organization/momunt-2,"San Francisco, California, United States","Apps, Location Based Services, Photo Sharing, Photography, Software",Debt Financing,2016-06-09,523980.0,USD,523980.0,1-10,1023980.0,USD,1023980.0,2.0,,,,,,2.0,,,,For Profit,2015-03-02,https://twitter.com/momunt,https://www.facebook.com/momuntapp,https://www.linkedin.com/company/6391581,Seed,,,Less than $1M
4041,jobMapp,https://www.crunchbase.com/organization/jobmapp,"Palma De Mallorca, Islas Baleares, Spain","Advertising, Apps, Location Based Services, Mobile, Mobile Apps, Recruiting, Social Recruiting",Debt Financing,2015-12-15,100000.0,EUR,109291.0,1-10,250000.0,EUR,270853.0,2.0,,,,,,3.0,,,,For Profit,2015-03-04,https://twitter.com/jobmapp,https://www.facebook.com/jobmapp,https://www.linkedin.com/company/jobmapp,Seed,,,Less than $1M
4121,U.S. Business Lending,https://www.crunchbase.com/organization/u-s-business-lending,"Melbourne, Florida, United States","Finance, Venture Capital",Debt Financing,2016-03-21,,,,11-50,,,,1.0,,,,,,,,,,For Profit,2015-03-16,,,,,,,Less than $1M
4633,Grover,https://www.crunchbase.com/organization/grover,"Berlin, Berlin, Germany","E-Commerce, Rental, Sharing Economy, Subscription Service",Debt Financing,2020-01-15,195000000.0,EUR,217470825.0,101-250,296000000.0,EUR,331524248.0,9.0,,,,,,1.0,,,,For Profit,2015-04-01,https://twitter.com/getgrover,https://facebook.com/getgrover,https://www.linkedin.com/company/grover,Early Stage Venture,,,$10M to $50M
4635,Drivezy,https://www.crunchbase.com/organization/drivezy,"Bengaluru, Karnataka, India","Car Sharing, Collaborative Consumption, Communities, E-Commerce, Rental, Sharing Economy, Transportation, Travel",Debt Financing,2018-11-28,100000000.0,USD,100000000.0,101-250,149322624.0,USD,149322624.0,10.0,,,,,,5.0,,,,For Profit,2015-04-01,https://twitter.com/drivezyin,https://www.facebook.com/drivezyin,https://www.linkedin.com/company/justride-in,Early Stage Venture,,,$1M to $10M
4735,InnerChef,https://www.crunchbase.com/organization/inner-chef,"Gurgaon, Haryana, India","Cooking, E-Commerce, Food and Beverage, Food Delivery, Online Portals",Debt Financing,2020-03-03,1000000.0,USD,1000000.0,101-250,15804550.0,USD,15804550.0,8.0,Made Acquisitions,,,2.0,,3.0,,,,For Profit,2015-04-01,https://twitter.com/Inner_Chef,https://www.facebook.com/InnerChefIndia,https://www.linkedin.com/company/innerchef/,Early Stage Venture,,,$10M to $50M
5433,STILT,https://www.crunchbase.com/organization/stilt-2,"San Francisco, California, United States","Data Integration, Database, Wireless",Debt Financing,2020-05-07,100000000.0,USD,100000000.0,1-10,113476049.0,USD,113476049.0,7.0,,,,,,2.0,,,,For Profit,2015-05-01,https://twitter.com/stilt_inc,https://www.facebook.com/yourstilt,https://www.linkedin.com/company/stilt-loans,Seed,,,Less than $1M
5568,The Parking REIT,https://www.crunchbase.com/organization/the-parking-reit,"Las Vegas, Nevada, United States","Finance, Financial Services, Real Estate",Debt Financing,2018-01-05,50000000.0,USD,50000000.0,11-50,50000000.0,USD,50000000.0,1.0,,,,,,2.0,,,,,2015-05-04,,,https://www.linkedin.com/company/the-parking-reit/,,,,$1M to $10M
5637,Tending,https://www.crunchbase.com/organization/tending,"San Francisco, California, United States","Elder Care, Health Care, Information Technology, mHealth",Debt Financing,2016-01-14,50000.0,USD,50000.0,1-10,50000.0,USD,50000.0,1.0,,,,,,2.0,,,,For Profit,2015-05-06,https://twitter.com/starttending,,https://www.linkedin.com/company/tending,,,,Less than $1M
5672,Henri Miller,https://www.crunchbase.com/organization/henri-miller,"Beirut, Beyrouth, Lebanon","E-Commerce, Fashion",Debt Financing,2015-05-01,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,2.0,,,,,2015-05-01,,https://www.facebook.com/meethenri/?fref=ts,https://www.linkedin.com/company/10005145?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10005145%2Cidx%3A1-1-1%2CtarId%3A1453810777965%2Ctas%3Ahenri%20miller%20,,,,$1M to $10M
6305,HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,"Victoria, British Columbia, Canada","Cyber Security, Network Security, Security",Debt Financing,2018-11-28,2000000.0,USD,2000000.0,11-50,15375000.0,USD,15375000.0,5.0,,,,,,4.0,,,,For Profit,2015-06-01,https://twitter.com/hyasinc,,https://www.linkedin.com/company/hyas-inc,Early Stage Venture,,,$1M to $10M
6311,ClearGov,https://www.crunchbase.com/organization/cleargov,"Maynard, Massachusetts, United States","Data Visualization, Financial Services, GovTech, SaaS, Software",Debt Financing,2020-02-20,500000.0,USD,500000.0,11-50,5190584.0,USD,5190584.0,4.0,,,,,,1.0,,,,For Profit,2015-06-22,https://twitter.com/cleargovcom,https://www.facebook.com/pg/cleargov,https://www.linkedin.com/company/cleargov,,,,$1M to $10M
6325,Washlava,https://www.crunchbase.com/organization/washlava,"Tampa, Florida, United States","B2B, B2C, Internet of Things, Mobile",Debt Financing,2019-09-04,6000000.0,USD,6000000.0,11-50,17300000.0,USD,17300000.0,7.0,,,,,,1.0,,,,For Profit,2015-06-30,https://twitter.com/washlava,https://www.facebook.com/washlava,https://www.linkedin.com/company/washlava,Early Stage Venture,,,$1M to $10M
6353,Doky Inc,https://www.crunchbase.com/organization/doky-inc,"Palo Alto, California, United States","Cloud Computing, Cloud Security, Digital Marketing, Digital Media, Email, Network Security, SaaS, Security, Software, Virtualization",Debt Financing,2017-09-01,500000.0,USD,500000.0,11-50,5750000.0,USD,5750000.0,4.0,,,,,,1.0,,,,For Profit,2015-06-01,https://www.twitter.com/dokyinc,https://www.facebook.com/cloud.doky/,https://www.linkedin.com/company/doky-inc/,Seed,,,$1M to $10M
6354,FlyHomes,https://www.crunchbase.com/organization/flyhomes,"Seattle, Washington, United States","Financial Services, Real Estate",Debt Financing,2019-08-15,120000000.0,USD,120000000.0,51-100,160000000.0,USD,160000000.0,4.0,,,,,,2.0,,,,For Profit,2015-06-10,https://www.twitter.com/realflyhomes,https://www.facebook.com/realflyhomes,https://www.linkedin.com/company/flyhomes/,Early Stage Venture,,,$1M to $10M
6381,DRIVIN,https://www.crunchbase.com/organization/drivin-2,"Chicago, Illinois, United States","Analytics, Automotive, Sales",Debt Financing,2016-09-21,6500000.0,USD,6500000.0,51-100,24000000.0,USD,24000000.0,3.0,Was Acquired,KAR Auction Services,https://www.crunchbase.com/organization/kar-auction-services,,43000000.0,3.0,,43000000.0,USD,For Profit,2015-06-01,https://twitter.com/DRIVINDEALER,https://www.facebook.com/drivin.io/,https://www.linkedin.com/company/9552574?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9552574%2Cidx%3A2-1-2%2CtarId%3A1461875690618%2Ctas%3ADRIVIN,M&A,Acquisition,2017-04-19,$1M to $10M
6382,Zolo,https://www.crunchbase.com/organization/zolostays,"Bangalore, Karnataka, India","Android, Mobile, Real Estate, Rental, Rental Property, Service Industry, Social Media",Debt Financing,2019-12-05,7000000.0,USD,7000000.0,501-1000,42000000.0,USD,42000000.0,3.0,,,,,,4.0,,,,For Profit,2015-06-03,https://twitter.com/zolostays,https://www.facebook.com/zolostays/,https://in.linkedin.com/company/zolostays,Early Stage Venture,,,$10M to $50M
6545,Parodys Entertainment,https://www.crunchbase.com/organization/parodys-entertainment,"Fort Worth, Texas, United States","Food Processing, Hospitality",Debt Financing,2015-07-07,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,,,,,For Profit,2015-06-01,,https://www.facebook.com/ParodysEntertainment,,,,,Less than $1M
7093,Kissht,https://www.crunchbase.com/organization/kissht,"Mumbai, Maharashtra, India","Credit, Finance, Financial Services, FinTech, Lending, Sales Automation",Debt Financing,2019-07-24,500000000.0,INR,7247311.0,101-250,49247311.0,USD,49247311.0,6.0,,,,,,2.0,,,,For Profit,2015-07-13,https://www.twitter.com/kissht_emi,https://www.facebook.com/kissht,https://www.linkedin.com/company/kissht/,,,,$1M to $10M
7102,Aella Credit,https://www.crunchbase.com/organization/aella-credit,"San Francisco, California, United States","Information Technology, Innovation Management, Social Impact",Debt Financing,2020-02-10,10000000.0,USD,10000000.0,11-50,10270000.0,USD,10270000.0,4.0,,,,,,3.0,,,,For Profit,2015-07-01,https://twitter.com/aellacredit,https://www.facebook.com/aellacredit,https://www.linkedin.com/company-beta/10079189,Seed,,,$1M to $10M
7113,Splend,https://www.crunchbase.com/organization/splend-3,"London, England, United Kingdom","Automotive, Leasing, Sharing Economy, Transportation",Debt Financing,2018-01-05,220000000.0,USD,220000000.0,101-250,230200000.0,USD,230200000.0,3.0,,,,,,1.0,,,,For Profit,2015-07-01,,http://facebook.com/splend.global/,https://www.linkedin.com/company/splend-global/,,,,$10M to $50M
7158,WeFlex,https://www.crunchbase.com/organization/weflex,"London, England, United Kingdom",Delivery,Debt Financing,2020-02-19,10000000.0,GBP,12925942.0,11-50,10000000.0,GBP,12925942.0,1.0,,,,,,1.0,,,,For Profit,2015-07-27,https://www.twitter.com/weflex_,https://www.facebook.com/weflexldn,,,,,Less than $1M
7277,Skippr Cash Flow,https://www.crunchbase.com/organization/skippr-cash-flow,"Sydney, New South Wales, Australia","Analytics, Financial Services, Management Information Systems, Service Industry, Software",Debt Financing,2018-08-06,15000000.0,USD,15000000.0,1-10,15240320.0,USD,15240320.0,3.0,,,,,,2.0,,,,For Profit,2015-07-01,http://www.twitter.com/@skipprcashflow,https://www.facebook.com/skipprcashflow/,https://www.linkedin.com/company/skippr-cash-flow?trk=top_nav_home,Seed,,,$1M to $10M
7857,CourseKey,https://www.crunchbase.com/organization/course-key,"San Diego, California, United States","B2B, Education, Software",Debt Financing,2020-04-01,1500000.0,USD,1500000.0,11-50,10550000.0,USD,10550000.0,5.0,,,,,,1.0,,,,For Profit,2015-08-01,https://www.twitter.com/thecoursekey,https://www.facebook.com/coursekey,https://www.linkedin.com/company/course-key,Early Stage Venture,,,Less than $1M
8637,Vocate,https://www.crunchbase.com/organization/vocate,"San Francisco, California, United States","Education, Human Resources, Internet, Recruiting",Debt Financing,2018-03-26,400000.0,USD,400000.0,11-50,3400000.0,USD,3400000.0,2.0,,,,,,2.0,,,,For Profit,2015-09-01,https://www.twitter.com/vocateme,,https://www.linkedin.com/company/vocate,Seed,,,Less than $1M
8724,Multihelpers,https://www.crunchbase.com/organization/multihelpers,"Pamplona, Navarra, Spain","Furniture, Information Services, Internet",Debt Financing,2017-01-20,35000.0,EUR,37454.0,11-50,35000.0,EUR,37454.0,1.0,,,,,,1.0,,,,For Profit,2015-09-01,https://twitter.com/multihelpers_es,https://www.facebook.com/multihelpers/,https://www.linkedin.com/company/multihelpers-com/,,,,$1M to $10M
9352,Connected2Fiber,https://www.crunchbase.com/organization/connected2fiber,"Milford, Massachusetts, United States","Ad Network, Business Intelligence, Commercial Real Estate, GPS, Location Based Services, Machine Learning, Optical Communication, Predictive Analytics, SaaS, Telecommunications",Debt Financing,2019-10-30,1500000.0,USD,1500000.0,51-100,16160000.0,USD,16160000.0,5.0,,,,,,1.0,,,,For Profit,2015-10-01,https://twitter.com/connected2fiber,https://www.facebook.com/connected2fiber,https://www.linkedin.com/company/connected2fiber?trk=top_nav_home,Early Stage Venture,,,$1M to $10M
9388,DNSFilter,https://www.crunchbase.com/organization/dnsfilter,"Washington, District of Columbia, United States","Content, Fraud Detection, Web Browsers",Debt Financing,2018-10-31,,,,1-10,855000.0,USD,855000.0,3.0,Made Acquisitions,,,1.0,,2.0,,,,,2015-10-01,https://www.twitter.com/dnsfilter,https://www.facebook.com/dnsfilter,https://www.linkedin.com/company/dnsfilter,Seed,,,Less than $1M
9395,Simplaex,https://www.crunchbase.com/organization/simplaex,"Berlin, Berlin, Germany","Ad Targeting, Advertising, Artificial Intelligence, Big Data, Brand Marketing, Data Visualization, Digital Marketing, Machine Learning, Marketing",Debt Financing,2018-02-26,2500000.0,EUR,3078874.0,11-50,6771787.0,USD,6771787.0,3.0,,,,,,2.0,,,,For Profit,2015-10-25,https://twitter.com/Simplaex,https://www.facebook.com/simplaex/,https://www.linkedin.com/company/simplaex/,Early Stage Venture,,,$1M to $10M
9444,eLum Technologies,https://www.crunchbase.com/organization/elum-technologies,"Fremont, California, United States","Health Care, Medical",Debt Financing,2019-04-10,1005000.0,USD,1005000.0,11-50,6115000.0,USD,6115000.0,4.0,,,,,,1.0,,,,For Profit,2015-10-01,,,https://www.linkedin.com/company/elum-technologies,Early Stage Venture,,,Less than $1M
9485,Worldz,https://www.crunchbase.com/organization/worldz,"Milano, Lombardia, Italy","E-Commerce, Social Media, Social Network",Debt Financing,2018-05-16,400000.0,EUR,472592.0,1-10,810000.0,EUR,936792.0,6.0,,,,,,2.0,,,,For Profit,2015-10-01,https://twitter.com/Worldztool,https://www.facebook.com/joshuapriore1,https://www.linkedin.com/company/worldz,,,,Less than $1M
9488,Voxelight,https://www.crunchbase.com/organization/voxelight,"Raleigh, North Carolina, United States","Beauty, Consumer Goods, Shopping",Debt Financing,2017-10-27,175000.0,USD,175000.0,1-10,175000.0,USD,175000.0,1.0,,,,,,2.0,,,,,2015-10-01,https://twitter.com/sunscreenrtm,https://www.facebook.com/Sunscreenr/,https://www.linkedin.com/company/7576903/,,,,Less than $1M
9987,Nextday Property,https://www.crunchbase.com/organization/nested,"London, England, United Kingdom","Commercial Real Estate, Real Estate, Real Estate Investment",Debt Financing,2018-11-11,100000000.0,GBP,129390042.0,51-100,165200000.0,GBP,214256656.0,6.0,,,,,,3.0,,,,For Profit,2015-12-01,https://twitter.com/nested,https://www.facebook.com/nesteddotcom,https://www.linkedin.com/company/nested-uk,Late Stage Venture,,,$1M to $10M
9999,Servify,https://www.crunchbase.com/organization/servify,"Mumbai, Maharashtra, India","Automotive, B2B, B2C, Consumer Electronics, Recycling, Service Industry",Debt Financing,2019-01-01,,,,251-500,15000000.0,USD,15000000.0,4.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-11-01,https://twitter.com/servifyin,https://www.facebook.com/servifyIn/,https://www.linkedin.com/company/10303025,Early Stage Venture,,,$1M to $10M
10069,Swoogo,https://www.crunchbase.com/organization/swoogo,"Westport, Connecticut, United States","Enterprise Software, Events, Mobile, Software",Debt Financing,2018-05-11,450000.0,USD,450000.0,11-50,450000.0,USD,450000.0,1.0,,,,,,2.0,,,,,2015-12-01,,,,,,,Less than $1M
10141,Desygner,https://www.crunchbase.com/organization/desygner,"Surfers Paradise, Queensland, Australia","Brand Marketing, Graphic Design, Printing, Social Media",Debt Financing,2017-07-01,800000.0,AUD,615120.0,51-100,1050000.0,AUD,804661.0,2.0,,,,,,3.0,,,,For Profit,2015-12-07,https://twitter.com/DesygnerApp,https://www.facebook.com/desygnerapp/,https://www.linkedin.com/company/desygner/,Seed,,,Less than $1M
10163,CrowdOut Capital,https://www.crunchbase.com/organization/crowdout-capital,"Austin, Texas, United States","Banking, E-Commerce, Finance, Marketplace",Debt Financing,2018-11-15,2500000.0,USD,2500000.0,1-10,3005000.0,USD,3005000.0,2.0,,,,,,2.0,,,,,2015-12-01,https://www.twitter.com/crowdout,https://www.facebook.com/crowdout.capital,https://www.linkedin.com/company/crowdout-capital,Seed,,,Less than $1M
10172,Lendbuzz,https://www.crunchbase.com/organization/lendbuzz,"Boston, Massachusetts, United States","Financial Services, Lending",Debt Financing,2019-07-15,130000000.0,USD,130000000.0,11-50,160000000.0,USD,160000000.0,3.0,,,,,,2.0,,,,For Profit,2015-11-01,https://twitter.com/lendbuzz,https://www.facebook.com/lendbuzz,https://www.linkedin.com/company/lendbuzz/,,,,$10M to $50M
10179,Vigilant Aerospace Systems,https://www.crunchbase.com/organization/vigilant-aerospace-systems-inc,"Oklahoma City, Oklahoma, United States","Aerospace, Air Transportation, Software",Debt Financing,2019-06-03,1593500.0,USD,1593500.0,1-10,1593500.0,USD,1593500.0,2.0,,,,,,3.0,,,,For Profit,2015-11-18,https://www.twitter.com/vigilantaero,https://www.facebook.com/vigilantaerospace,https://www.linkedin.com/in/klepperson,Seed,,,Less than $1M
10552,Topstone Investment,https://www.crunchbase.com/organization/topstone-investment,"Las Vegas, Nevada, United States",Real Estate,Debt Financing,2016-01-18,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2015-11-01,,,,,,,Less than $1M
10968,boAt,https://www.crunchbase.com/organization/boat,"Mumbai, Maharashtra, India","Fashion, Lifestyle",Debt Financing,2019-07-26,160000000.0,INR,2323555.0,51-100,420000000.0,INR,6130655.0,3.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/BoatNirvana,https://www.facebook.com/boat.nirvana/,https://www.linkedin.com/company/boat-lifestyle/,,,,Less than $1M
11078,Inari,https://www.crunchbase.com/organization/inari-8d6b,"Cambridge, Massachusetts, United States","Agriculture, AgTech, Biotechnology, Environmental Engineering",Debt Financing,2020-04-22,45000000.0,USD,45000000.0,101-250,174000000.0,USD,174000000.0,3.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/inari_ag,https://www.facebook.com/inariag/,https://www.linkedin.com/company/inariag/,Late Stage Venture,,,Less than $1M
11080,Ethix360,https://www.crunchbase.com/organization/ethyx360,"Charlotte, North Carolina, United States","Human Resources, Information Technology, Software",Debt Financing,2020-04-30,1000000.0,USD,1000000.0,11-50,1930133.0,USD,1930133.0,5.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/ethix360,,https://www.linkedin.com/company/ethix360-inc/about/,Seed,,,Less than $1M
11111,SENDITOO,https://www.crunchbase.com/organization/ozaremit,"London, England, United Kingdom","Mobile, Telecommunications, Transaction Processing",Debt Financing,2020-03-20,5000000.0,USD,5000000.0,1-10,5661059.0,USD,5661059.0,4.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/senditoo_mobile,https://www.facebook.com/senditoo,https://www.linkedin.com/company/10945476,Seed,,,Less than $1M
11177,Hive Media Group,https://www.crunchbase.com/organization/hive-media-2,"Carlsbad, California, United States","Internet, Publishing, Software",Debt Financing,2019-01-01,3000000.0,USD,3000000.0,51-100,3000000.0,USD,3000000.0,3.0,Made Acquisitions,,,3.0,,,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/hive-media,Private Equity,,,Less than $1M
11287,AppearMe,https://www.crunchbase.com/organization/appearme,"Glendale, California, United States","Apps, Legal, Legal Tech, Software",Debt Financing,2020-03-02,775000.0,USD,775000.0,11-50,775000.0,USD,775000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/appearmeapp,https://www.facebook.com/appearme,https://www.linkedin.com/company/appearme,,,,Less than $1M
11330,Optimetriks,https://www.crunchbase.com/organization/optimetriks,"Paris, Ile-de-France, France","Analytics, Emerging Markets, Enterprise Software, Retail Technology, Sales Automation",Debt Financing,2019-07-25,330000.0,USD,330000.0,11-50,652314.0,USD,652314.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/optimetriks,,https://www.linkedin.com/company/9247572/,,,,Less than $1M
11335,GRS Roadstone,https://www.crunchbase.com/organization/grs-roadstone,"Nuneaton, Warwickshire, United Kingdom","Construction, Recycling, Waste Management",Debt Financing,2018-01-10,61000000.0,GBP,82423187.0,251-500,61000000.0,GBP,82423187.0,1.0,,,,,,,,,,,2016-01-01,https://twitter.com/grsbagging,https://www.facebook.com/GRSWeGoBeyond,https://www.linkedin.com/company/grs-roadstone-ltd/,,,,Less than $1M
11388,Tantiv4,https://www.crunchbase.com/organization/tantiv4,"Milpitas, California, United States","Consumer Electronics, Internet of Things, Retail Technology",Debt Financing,2019-07-18,,,,11-50,700000.0,USD,700000.0,2.0,,,,,,4.0,,,,For Profit,2016-01-01,https://www.twitter.com/tantiv4,https://www.facebook.com/fetchitgo,https://www.linkedin.com/company/7588828?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A7588828%2Cidx%3A1-1-1%2CtarId%3A1458408932503%2Ctas%3Atantiv4,Seed,,,Less than $1M
11393,Tokken,https://www.crunchbase.com/organization/tokken,"Denver, Colorado, United States","Banking, Cannabis, Financial Services",Debt Financing,2016-04-05,250000.0,USD,250000.0,11-50,250000.0,USD,250000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/tokkenpay,https://www.facebook.com/tokkenpay,https://www.linkedin.com/company/tokken,,,,Less than $1M
11419,HappsNow,https://www.crunchbase.com/organization/velle-technology,"Portsmouth, New Hampshire, United States","Big Data, Content Discovery, Events, Information Technology, Software, Ticketing, Video",Debt Financing,2016-08-01,250000.0,USD,250000.0,1-10,250000.0,USD,250000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/happsnow,https://www.facebook.com/happsnow,https://www.linkedin.com/company/happsnow,,,,Less than $1M
11428,Healthy Oceans Seafood Company,https://www.crunchbase.com/organization/healthy-oceans-seafood-company,"Santa Cruz, California, United States","Aquaculture, Food and Beverage, Food Processing, Seafood",Debt Financing,2020-03-18,600000.0,USD,600000.0,1-10,600000.0,USD,600000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/healthy-oceans-seafood-company/,,,,Less than $1M
11434,Zen Supplies,https://www.crunchbase.com/organization/zen-supplies,"Chicago, Illinois, United States","Computer, Software",Debt Financing,2018-06-14,50000.0,USD,50000.0,1-10,50000.0,USD,50000.0,1.0,,,,,,,,,,For Profit,2016-01-01,https://twitter.com/zen_supplies,https://www.facebook.com/ZenSupplies/,https://www.linkedin.com/company/zensupplies/,,,,Less than $1M
11559,Hospitality Leaders,https://www.crunchbase.com/organization/hospitality-leaders,"Kowloon City, Kowloon, Hong Kong","Hospitality, Professional Networking, Social Media",Debt Financing,2013-01-01,360000.0,USD,360000.0,1-10,360000.0,USD,360000.0,1.0,,,,,,,,,,For Profit,2016-01-01,http://twitter.com/hotelnewssite,https://www.facebook.com/hospitalityleaders,https://www.linkedin.com/company/363940,,,,Less than $1M
11604,Circadian ZircLight,https://www.crunchbase.com/organization/circadian-zirclight,"Stoneham, Massachusetts, United States","Electrical Distribution, Electronics, Lighting",Debt Financing,2019-05-28,200000.0,USD,200000.0,1-10,200000.0,USD,200000.0,1.0,,,,,,,,,,For Profit,2016-01-01,https://twitter.com/CircadianLight,https://www.facebook.com/Circadian-Light-1127866880721233/,https://www.linkedin.com/company/circadian-light,,,,Less than $1M
11695,DBX Drones,https://www.crunchbase.com/organization/dbx-drones,"Valencia, Comunidad Valenciana, Spain","Consumer Electronics, Logistics, Robotics",Debt Financing,2017-01-01,23000.0,EUR,24217.0,1-10,23000.0,EUR,24217.0,1.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/dbx_drones,https://www.facebook.com/DBX-Drones-921851207894572/timeline,https://www.linkedin.com/company/dbx-drones,,,,Less than $1M
11706,Roomored,https://www.crunchbase.com/organization/roomored,"Dallas, Texas, United States","Apps, Furniture, Interior Design, Real Estate",Debt Financing,2017-10-10,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/roomored,https://www.facebook.com/roomored,https://www.linkedin.com/company/roomored,,,,Less than $1M
11708,Corymbus Asset Management,https://www.crunchbase.com/organization/corymbus-asset-management,"Ann Arbor, Michigan, United States","Analytics, Asset Management, Information Technology",Debt Financing,2017-03-12,20000.0,USD,20000.0,1-10,108000.0,USD,108000.0,3.0,,,,,,4.0,,,,,2016-01-01,https://www.twitter.com/corymbusinc,https://www.facebook.com/corymbus,https://www.linkedin.com/company/corymbus-asset-management,Seed,,,Less than $1M
11968,Cleo,https://www.crunchbase.com/organization/cleo-ai,"London, England, United Kingdom","Artificial Intelligence, Finance, FinTech",Debt Financing,2019-06-17,,,,11-50,13322899.0,USD,13322899.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/meet_cleo,https://www.facebook.com/MeetCleo/,https://www.linkedin.com/company/cleo-ai,Early Stage Venture,,,$1M to $10M
11989,Petal,https://www.crunchbase.com/organization/petal,"New York, New York, United States","Credit Cards, Financial Services, FinTech",Debt Financing,2019-09-18,300000000.0,USD,300000000.0,51-100,380600000.0,USD,380600000.0,7.0,,,,,,4.0,,,,,2016-01-01,https://twitter.com/Petal,https://www.facebook.com/PetalCard/,https://www.linkedin.com/company-beta/11023404/,Early Stage Venture,,,$1M to $10M
12121,OmniBnk,https://www.crunchbase.com/organization/portal-finance,"BogotÃ¡, Distrito Especial, Colombia","Commercial Lending, Finance, FinTech, Risk Management",Debt Financing,2018-09-03,200000000.0,USD,200000000.0,51-100,201600000.0,USD,201600000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/omnibnk,https://www.facebook.com/OmniBnk/,https://www.linkedin.com/company/omni-bnk/,Seed,,,$1M to $10M
12127,FlexiLoans,https://www.crunchbase.com/organization/flexiloans,"Mumbai, Maharashtra, India","Financial Services, Internet, Lending, Payments, Venture Capital",Debt Financing,2017-12-08,7000000.0,USD,7000000.0,101-250,22000000.0,USD,22000000.0,2.0,Made Acquisitions,,,1.0,,4.0,,,,For Profit,2016-01-01,https://www.twitter.com/flexiloansin,https://www.facebook.com/FlexiLoansFinance/,https://www.linkedin.com/company/flexiloans,,,,$1M to $10M
12216,Pivotal Commware,https://www.crunchbase.com/organization/pivotal-commware,"Bellevue, Washington, United States","Computer, Information Technology, Software, Telecommunications",Debt Financing,2019-10-29,10000000.0,USD,10000000.0,11-50,41749998.0,USD,41749998.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/holobeamforming,,https://www.linkedin.com/company/pivotal-commware/,Early Stage Venture,,,$1M to $10M
12244,Modalku,https://www.crunchbase.com/organization/modalku,"Kebon, Jawa Timur, Indonesia","B2B, Consumer Lending, E-Commerce, Financial Services, Lending, Small and Medium Businesses",Debt Financing,2019-12-04,,,,,1200000.0,USD,1200000.0,2.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/modalkuid,https://www.facebook.com/modalkuid/,https://www.linkedin.com/company/modalku/,,,,$1M to $10M
